93,India,20.593684,78.96288,20720012.28,21639806.76,21532747.66,22215221.49,22951705.92,23650827.19,24508841.63,25415280.85,26467603.22,27704584.94,29404495.27,28249635.6,29399407.09,30140470.67,31582066.46,33713257.05,33512815.77,33719004.45,34720398.17,35051383.53,33997826.56
94,Indonesia,-0.789275,113.921327,18620111.71,9992062.622,17622773.15,12208257.13,17935930.54,14155870.79,20556207.11,11863475.98,12134989.94,17999517.97,12154149.96,20217953.53,21120614.89,20098241.17,25317782.92,28165140.95,17498380.17,16743590.13,20313158.49,24254769.96,16125548.86
95,Iran (Islamic Republic of),32.427908,53.688046,4330814.41,4075469.474,4151917.049,4452013.261,4741108.826,4977669.09,5400024.876,5438819.793,5576318.734,5702613.489,5863451.303,6276989.621,6321321.497,6267401.865,6450479.08,6493716.781,6778713.073,7117147.289,7384444.604,7435455.558,7646099.926
96,Iraq,33.223191,43.679291,1153787.732,1268763.119,1248815.185,1227136.253,1376174.9,1380875.442,1270092.777,1011608.098,1252225.118,1412745.625,1522234.127,1747645.822,1939661.904,2022093.749,2032921.258,2063965.172,2425887.533,2533549.447,2820564.739,2742743.937,2646755.287
97,Ireland,53.41291,-8.24389,1032766.222,1052285.628,1041861.059,1035615.542,1032300.431,1025493.742,1022828.606,1012239.147,993734.1518,972294.8497,958121.966,923089.2033,943282.3089,947055.3162,944521.321,966601.405,990713.7621,997023.2095,962503.7837,943787.187,903879.9931
98,Isle of Man,54.236107,-4.548056,426.3567,426.6684,442.2983,444.4319,443.7405,448.8181,449.2882,451.8091,458.159,458.9777,459.6194,456.6983,465.3603,466.1994,463.2432,461.5592,461.4935,461.2033,452.5549,457.7416,446.9071
99,Israel,31.046051,34.851612,512959.9221,526381.3457,509043.81,542064.2294,531960.573,521983.877,561033.5442,573903.7277,602127.074,576261.0247,607354.2897,619536.038,661410.1808,616987.2671,603332.2323,641265.9789,638993.5844,643254.0345,654715.4204,665323.5693,633820.8843
100,Italy,41.87194,12.56738,4225728.475,4139150.122,4183276.665,4326835.999,4330064.786,4323358.405,4250640.406,4311114.703,4124955.135,3767420.253,3771753.629,3710506.334,3570198.837,3360781.107,3190692.291,3262347.882,3365830.005,3434418.639,3406594.064,3352102.109,3132982.337
101,Jamaica,18.109581,-77.297508,114819.2161,93613.9224,89921.0106,94262.416,95425.9771,103372.3191,129170.4063,115560.8266,125744.2989,87612.6466,85073.9441,95419.7396,108962.178,99921.17,91283.7586,93700.8509,96006.4374,91516.3769,102021.6016,104411.0202,98342.7452
102,Japan,36.204824,138.252924,9194322.03,8870454.331,9029504.57,9131176.009,9277738.485,9230098.771,9247070.652,9386307.84,9145316.182,8440119.605,8903617.492,9430915.365,9751353.547,9801854.854,9646667.513,9395516.9,9490716.399,9523199.852,9337903.249,9196531.216,8737931.799
103,Jordan,30.585164,36.238414,148361.4725,149317.9372,157307.7849,162680.1037,175563.7033,190351.4271,197120.5237,202594.7564,203929.8635,207110.6044,203001.2944,211852.721,231074.3216,236110.8448,252473.9689,252075.0902,245232.2853,257705.3758,224147.9606,227485.8018,219298.9106
104,Kazakhstan,48.019573,66.923684,1571306.535,1641775.372,1776710.49,1699416.996,1930500.275,1959547.999,2118744.199,2229742.667,2386848.498,2242340.291,2518788.939,2477260.148,2385860.445,2436357.104,2387730.968,2391092.104,2498301.894,2746114.092,2876976.22,2873315.438,2764491.225
105,Kenya,-0.023559,37.906193,701189.3108,801989.9212,813578.2703,839069.499,876138.0783,1021578.951,867937.7366,1158327.36,1171288.616,1158070.935,1336423.15,1099888.677,1093344.569,1089694.9,1108765.696,1134576.734,1036088.158,977929.8548,1012684.022,1140050.905,1159648.953
106,Kiribati,-3.370417,-168.734039,496.5089,478.4145,573.4168,605.9521,638.3204,717.6115,1441.3441,1423.3984,1150.5366,722.7779,756.6489,748.4862,733.4743,750.0613,788.8931,831.9272,858.4643,884.1728,915.7646,972.9209,974.2373
107,Kuwait,29.31166,47.481766,547157.273,564710.8032,579822.1193,632277.2099,653708.1671,725661.1302,741827.49,742981.2617,782907.0082,797391.9334,813600.9883,817357.837,917695.0973,897699.2665,865019.5669,903254.4117,950129.1959,957529.5018,965938.8983,990799.136,941831.6798
108,Kyrgyzstan,41.20438,74.766098,116211.8035,120603.5269,126648.9014,132787.2371,135542.838,135434.4565,135992.6039,146667.456,156529.1317,159125.5309,158448.3662,144002.6872,161368.4939,167563.6197,178083.2672,177541.6229,158202.9419,156331.3022,177588.0707,175240.9219,175392.0674
109,Lao People's Democratic Republic,19.85627,102.495496,414228.1826,314873.4858,330953.8348,337514.6481,399581.0051,359954.6274,346015.3369,410173.7786,352762.4792,369032.6434,420350.6192,344517.882,368090.6422,384409.4112,382720.1225,418050.6467,475655.9844,473171.6115,475601.6815,503372.876,542463.4134
110,Latvia,56.879635,24.603189,20024.5799,12688.0397,19241.1948,28629.6391,46397.188,53166.5439,56333.2031,64126.3305,60886.9192,67342.7347,83600.1705,171479.5864,168254.0996,172823.0436,188744.4638,230463.3561,177423.6931,170603.2007,173886.7247,175156.1031,178573.2564
111,Lebanon,33.854721,35.862285,143732.801,148535.9487,146585.3995,163024.1851,153184.0747,148273.0664,134854.4624,130058.5574,155221.655,183657.8758,173870.6211,174903.8911,197236.4247,193875.6061,209533.9359,223238.8649,228777.4958,238074.1657,182404.4618,183138.9186,174978.0678
112,Lesotho,-29.609988,28.233608,48240.866,46099.2421,43087.0159,44210.3643,43290.666,46334.0952,45479.9697,46715.5862,45654.7209,46721.4446,46824.6092,47933.41,48536.7537,46712.0297,46221.8098,45307.8381,44899.0395,48699.3932,45853.9219,43499.8319,44574.2394
113,Liberia,6.428055,-9.429499,28087.3287,208905.2964,209331.8719,211281.6142,211261.7559,212026.66,216987.8181,214445.3373,215631.432,231709.5015,219295.269,221394.453,222094.0091,222159.8581,191350.6165,244708.34,228025.3921,221885.2158,227860.5883,233876.7591,229914.6164
114,Libya,26.3351,17.228331,665850.3737,659555.5893,633400.5703,660704.8184,659933.5481,712642.0913,712874.8743,667067.3783,695522.7139,694909.5129,739544.3521,444951.2301,631663.5599,627289.8996,562520.0498,494823.8846,456187.3578,520802.3207,555010.5706,513423.7248,434069.5297
115,Liechtenstein,47.166,9.555373,1748.8045,1715.9925,1730.6076,1750.3473,1761.3894,1778.3349,1850.9171,1665.2654,1812.1109,1782.9045,1582.6701,1336.7204,1354.9571,1629.5635,1358.244,1240.9341,1104.4506,1216.8002,1219.425,1186.2845,1091.1837
116,Lithuania,55.169438,23.881275,315846.3436,324094.0753,336041.1273,343598.8985,350516.8944,364467.322,361347.2589,378481.9096,373446.9478,343877.1701,343034.8619,317026.938,323237.0373,324297.8218,336754.1199,347671.3433,384597.9142,395933.039,382975.2554,388990.375,392374.1019
117,Luxembourg,49.815273,6.129583,67084.3389,70504.3307,75158.0743,77852.9893,87065.7267,88802.7416,87088.8513,85223.2811,84515.0322,81308.4518,86274.5477,86976.6127,84816.5205,81209.3485,79027.3607,76274.9888,74636.4754,77142.6534,79721.2326,80282.6247,69776.1379
118,Madagascar,-18.766947,46.869107,495517.7882,765888.1903,733730.1827,769685.3714,749989.2996,248758.8017,147144.6774,141593.3286,137441.8093,169108.6098,462108.2365,639507.7928,646776.3991,627800.5815,624017.7754,632565.4129,629246.8301,609792.3533,632496.222,647510.4874,661035.3202
119,Malawi,-13.254308,34.301525,183582.51,183837.5371,190285.156,197819.5163,194295.514,200931.6699,200062.195,208253.2861,218314.2505,215783.4955,233875.2984,233879.5328,240762.9441,241853.4766,251949.366,257673.8191,264033.9761,266436.041,287535.7014,304170.5318,308247.6943
120,Malaysia,4.210484,101.975766,1757714.162,1957143.96,2076316.206,2236515.393,2529821.267,2233157.64,2408759.99,2659211.144,2693908.628,2893462.657,2846591.713,357567.9538,1369886.488,1546675.372,1329354.802,1601904.227,2933628.883,3251481.689,3383399.179,3449019.493,3270611.741
121,Maldives,3.202778,73.22068,4199.7033,4263.6126,5302.4571,4706.9118,5999.1888,5515.3505,6758.3726,6926.8772,7431.9666,7814.376,8181.3264,8804.216,9832.9519,9636.3614,11419.47,11115.4375,12184.1994,12611.3126,13066.5563,13548.5352,13987.518
122,Mali,17.570692,-3.996166,302081.9363,377976.2877,386801.0085,400306.4546,437048.2359,450964.898,453081.138,468455.138,494435.6176,494229.6655,217747.7268,507431.6908,522649.7266,539760.9132,555388.2357,575584.7912,628015.7438,637688.7877,658658.8592,681073.5382,716005.3223
123,Malta,35.937496,14.375416,18801.347,21320.052,20236.8225,22209.6144,22376.9838,23439.5562,23054.8118,24133.6766,23340.9814,22673.9589,23818.2086,23705.1662,24541.3087,22726.1596,22905.7695,18688.0565,16990.9379,18407.1268,22671.9643,22608.3238,22673.1259
124,Marshall Islands,7.131474,171.184478,816.4899,846.3302,899.0508,880.1296,955.3825,943.2098,997.9358,1042.6107,1071.8272,1132.5413,1186.7203,1214.6623,1187.1618,1219.0571,1260.1945,1264.9673,1262.5119,1288.4662,1341.6665,1454.1282,1444.0391
125,Martinique,14.641528,-61.024174,1044.8424,807.4652,563.2759,502.4798,572.1855,448.8068,562.8544,411.8967,454.4797,427.3055,380.3157,-128.1062,-132.3884,-182.4392,-160.2738,-198.016,-176.3783,-199.7434,-251.41,-274.9962,-822.8704
126,Mauritania,21.00789,-10.940835,183506.9455,161882.2835,163248.7152,165448.5074,165348.9225,168047.8997,174039.9798,173187.3796,160741.5197,171513.9158,185930.0539,180838.0605,187635.0148,190052.1022,196882.693,226907.7287,192725.2095,203239.0924,226945.9027,208175.7561,209498.265
127,Mauritius,-20.348404,57.552152,30465.1354,31867.1925,32145.6934,32451.342,31019.2299,32315.7806,33296.4435,35126.1103,35749.0469,35477.1961,36778.5734,36262.5398,36852.4657,36303.7803,38290.1426,38048.918,38903.5073,40182.1999,40571.1338,41329.4163,41909.3353
128,Mayotte,-12.8275,45.166244,993.4534,443.1388,444.5416,452.0834,459.1464,472.7736,481.485,491.9844,511.0546,522.3708,523.3692,224.835,229.4474,233.228,243.356,248.6874,283.4724,288.4248,293.378,298.3312,298.3312
129,Mexico,23.634501,-102.552784,6336775.685,5586994.875,5624149.018,5897328.421,5815855.272,6096457.132,6254837.579,6423999.469,6787541.438,6669860.072,6570443.349,7357071.44,7280190.81,7383812.286,6975593.638,6906204.402,7083500.514,7025139.379,6967392.836,6904175.288,6452248.36
130,Micronesia,7.425554,150.550812,10400.3509,10553.251,10135.8297,10278.0173,10384.4925,10626.619,10791.8192,10895.2825,10652.289,11427.1999,11293.8548,9856.0764,10798.9581,9890.2854,9476.1795,9470.6575,18901.5663,19017.2944,19261.4878,19904.842,19861.4582
131,Monaco,43.750298,7.412841,914.9281,932.4016,935.8094,916.5964,888.3034,872.8338,836.8323,843.4876,843.3983,806.2155,809.8427,815.0724,818.2908,836.328,796.2616,813.7724,805.8943,785.2872,817.0213,760.7943,623.4613
132,Mongolia,46.862496,103.846656,746217.2606,695897.2648,655214.7654,655239.2776,652058.7187,684989.2479,800512.5053,777568.4691,782168.1356,809601.6059,785611.3458,873154.6106,979151.9339,1049009.524,1059532.765,1035084.433,1101425.098,1202211.848,1222107.44,1276115.811,1263771.288
133,Montenegro,42.708678,19.37439,,,,,,,-5161.0621,-5464.0902,-2034.5532,-9120.9094,-3455.9119,31487.5791,33317.0887,32547.9559,32704.4985,34374.3483,33419.1164,34521.9877,35106.4195,34367.7908,34807.8416
134,Montserrat,16.742498,-62.187366,321.4966,1.5812,5.858,2.6872,3.9488,2.1184,2.2008,2.4436,6.4408,4.0312,23.9443,3.7568,4.0096,9.6644,6.8724,9.7332,-1.7156,-3.2156,-2.9752,-4.3188,-4.3188
135,Morocco,31.791702,-7.09262,615256.0316,561151.0621,576201.5253,578201.441,627851.3931,652503.3058,680974.0963,695046.5614,713697.206,715234.0173,845473.3258,805402.0263,911625.9642,851784.2127,862487.9699,885105.6524,868116.6655,915639.6203,928775.0385,962173.7719,921078.893
136,Mozambique,-18.665695,35.529562,970615.5466,1170397.353,1187378.603,1240597.657,1223814.207,1294422.519,1275643.644,1298884.906,1355568.229,1282523.064,1380220.356,1244113.663,1313495.064,1337571.433,1352932.649,1318134.28,1452429.127,1451814.617,1488077.866,1423540.598,1408733.009
137,Myanmar,21.913965,95.956223,3118761.034,2861222.412,2855290.223,3030803.75,3265596.267,3135684.566,3314232.763,3470834.295,3285933.781,3449497.783,3547372.843,3112287.643,3167938.221,3194012.167,3296708.784,3407346.75,3288569.723,3354976.56,3452502.766,3477478.09,3598128.94
138,Namibia,-22.95764,18.49041,375673.1355,132734.5509,101177.7371,109798.683,300371.9917,128544.138,158991.2188,154211.2334,114356.1008,186971.1577,165168.5859,248706.0688,279057.0646,111310.5113,118059.9028,112209.2685,117065.8559,322239.6217,307614.38,294059.4269,341918.8662
139,Nauru,-0.522778,166.931503,689.1613,642.6275,611.8652,534.5279,534.4541,522.9584,433.5271,447.8073,456.9152,424.9709,469.0777,407.7824,426.25,465.1609,483.6378,493.0801,409.3553,426.6918,440.4662,465.9405,463.3155
140,Nepal,28.394857,84.124008,504843.0774,430085.1205,422199.6983,441894.3284,443631.1001,451733.8619,449453.4316,449175.8356,473398.2498,496313.8237,509532.9642,573168.6915,589131.5039,599971.6472,614006.5861,590335.497,658432.5814,648118.4059,662485.9032,692019.832,675543.802
141,Netherlands,52.132633,5.291266,2176763.128,2170356.721,2141607.106,2153896.648,2164644.056,2127295.779,2116867.715,2106402.686,2080567.834,2052164.542,2147155.216,2047813.513,2037937.031,2035446.722,1980908.794,2027023.591,2031703.861,1999133.851,1947703.936,1939363.124,1798678.713
142,New Caledonia,-20.904305,165.618042,3749.3525,5001.6198,5341.6926,5279.8967,5611.9848,5459.6732,5380.5559,6069.8081,5625.5254,5490.0414,5676.3587,6563.1174,6083.493,6485.1607,5897.376,5518.6413,5161.0353,5095.0184,4999.175,5150.114,4814.0625
143,New Zealand,-40.900557,174.885971,913438.1783,953031.4215,975906.1001,982598.683,980967.7819,976767.0682,976438.8718,962364.2747,942082.3364,945713.7977,950002.5177,1013304.44,1053271.462,1050599.708,1078770.415,1056880.938,1111921.95,1116045.177,1116449.812,1118348.404,1128302.152
144,Nicaragua,12.865416,-85.207229,574265.8814,510255.9737,515532.9601,529509.919,520538.8081,532450.7976,532355.8228,533219.9513,532865.8293,535837.7532,540054.5529,384287.1823,389768.577,397248.3656,409598.7937,420295.0171,544932.2716,538377.2723,543221.1883,549571.1732,551004.9889
145,Niger,17.607789,8.081666,382452.8738,318298.9905,329820.5881,342177.9261,355160.9388,368648.1099,381396.8186,397695.5838,410013.3793,432983.1964,427979.1482,442568.3744,468308.2043,491934.1098,515647.2234,533530.6695,558549.7571,581892.2713,610061.2649,635865.5111,665484.0443
146,Nigeria,9.081999,8.675277,4317044.223,4030352.731,3791662.597,3874381.034,3887002.767,3970198.704,3834455.927,3726103.898,3704692.21,3538865.832,3918369.86,4142245.051,4135814.408,4126806.551,4223068.193,4143030.071,4493536.75,4430807.11,4533930.577,4518225.515,4535498.654
147,Niue,-19.054445,-169.867233,101.3542,90.0011,89.9062,67.353,67.2312,67.7528,67.7344,68.5334,91.1066,-219.1383,69.1578,54.7443,54.6931,54.9676,78.9944,55.9607,57.2566,57.2402,60.196,65.5648,65.2945
148,Norfolk Island,-29.040835,167.954712,-0.56,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,-1.5768,3.7624,3.7624,3.7624,3.7624,3.7624,1.02,1.02,1.02,1.02,1.02
149,North Macedonia,41.665744,21.723329,117397.6101,114496.8366,105534.0108,113919.1596,115578.5747,114225.4999,113597.1601,107318.9501,105514.5967,95826.6317,94598.6714,101048.9115,96049.9792,89419.2868,85279.0897,85417.6343,85146.3477,88699.2041,85087.6725,88884.4113,80200.5445
150,Northern Mariana Islands,17.33083,145.38469,2040.697,2036.8436,2036.8638,2036.7636,2036.6078,2036.4564,2036.3118,2036.1651,2036.0358,2035.9422,2035.8933,2369.199,2369.2632,2369.3682,2369.4804,2369.5851,13234.047,13234.1268,13234.2004,13234.2711,13234.3461
151,Norway,60.472024,8.468946,502593.9372,456848.003,435095.2166,491127.9409,478973.1655,478274.924,484602.0962,516776.1455,639402.3225,618809.8978,552341.129,529914.3134,564978.8438,559737.1925,574168.0469,604014.9044,567818.0105,614521.8781,620187.9731,610302.7918,633219.9747
152,Oman,21.512583,55.923255,329421.512,337303.3156,376901.0654,449140.3221,414288.3714,439530.8782,499642.4268,526613.2531,526204.7142,519012.8731,566187.1965,629035.4082,671370.8537,733246.7175,731326.9831,764915.4514,762356.9721,791795.1019,808597.4602,812285.364,802533.8679
153,Pakistan,30.375321,69.345116,3344038.815,3366558.639,3490618.275,3610845.77,3765960.28,3883354.219,4107621.684,4245082.756,4350670.449,4493826.139,4458052.161,4558019.122,4572908.935,4687170.586,4800241.368,5747546.561,5330141.736,5675756.069,5825823.272,6001620.026,6135455.165
154,Palau,7.51498,134.58252,2336.3312,2571.0359,2084.0059,2216.3789,2236.2335,2393.7202,2706.922,2714.6858,2528.1316,2960.7874,3068.6573,3249.1245,4135.7755,3012.8345,2484.2056,2361.587,2286.6273,2342.7849,2422.8816,2742.7754,2697.3006
155,Palestine,31.952162,35.233154,5064.4101,5395.9099,6205.7303,6527.613,6433.1923,6456.7932,6408.5155,5864.1203,5573.9987,5200.6331,4756.5457,5754.7351,5462.7156,5637.1527,5796.985,5779.7942,5439.6531,5350.0125,5624.817,5703.468,5399.7668
156,Panama,8.537981,-80.782127,198233.4019,189860.8934,183188.7367,187580.5061,182191.0489,191468.9957,196689.7904,195177.6056,199211.7449,207785.7223,213073.9254,218837.7267,219550.5051,230647.2691,223141.4695,221442.0518,218950.0691,227766.3578,223233.8465,229165.6797,217181.6238
157,Papua New Guinea,-6.314993,143.95555,129920.9693,471633.7658,480296.4084,480262.3718,497804.5327,496397.9048,496010.4171,497439.67,491526.7107,477650.8401,471944.1357,578545.6234,582398.7073,588620.8699,606479.828,624826.5279,620948.1337,627875.7648,645104.5144,636490.4709,642387.0829
158,Paraguay,-23.442503,-58.443832,1231085.387,1388372.568,1383752.818,1412083.322,1375195.373,1574151.933,1422343.039,1488248.24,1449002.86,1476733.887,1518035.303,1916937.476,2037119.551,1785313.175,1750425.985,1771784.032,1281055.007,1345153.073,1270660.35,1301316.882,1319679.179
159,Peru,-9.189967,-75.015152,1904665.144,1687810.571,1702207.457,1707254.085,1733306.748,1773580.836,1757094.916,1810176.795,1811283.819,1860408.427,2086215.113,2213468.383,2515465.519,2229134.744,2351930.461,2272069.106,2279983.814,2285611.753,2296011.916,2324655.433,2257381.671
160,Philippines,12.879721,121.774017,1732941.848,1819278.827,1831340.113,1847315.031,1898179.931,1885729.289,1856500.931,1930270.585,1994157.847,2019230.541,2052100.979,1926621.993,1979791.119,2039717.451,2087967.212,2139586.198,2228557.706,2368689.61,2402531.129,2432584.803,2368379.019
161,Poland,51.919438,19.145136,3660149.126,3222288.512,3141064.641,3147719.775,3089219.871,3129829.458,3262297.126,3263674.795,3260914.443,3114243.51,3269205.105,3590918.62,3520821.445,3529785.775,3458873.664,3556116.713,3598312.393,3685012.972,3755308.607,3658223.387,3560256.035
162,Portugal,39.399872,-8.224454,706444.3097,644649.8872,678672.2275,674363.7118,673671.1681,710379.0199,652309.5458,640020.8588,608757.841,622977.4625,628735.7891,619813.837,620696.7572,629227.7322,634910.3726,673171.5771,697354.6943,780126.7632,729232.9123,729426.9822,708327.0334
163,Puerto Rico,18.220833,-66.590149,13310.8965,5172.733,5231.8708,5181.7865,4018.041,3809.5508,3821.707,3928.5971,3917.0819,3911.3139,4028.3324,17434.8555,17448.7386,17438.465,17480.5358,16984.9654,32.5079,103.411,156.9289,113.2824,138.604
164,Qatar,25.354826,51.183884,495908.2468,512891.682,511793.5497,586054.5032,607019.2617,609001.2325,698088.9054,726131.4971,793919.2806,854072.9087,944023.2212,1043173.319,1182714.126,1214632.876,1350062.515,1359843.815,1337963.048,1246004.797,1274173.199,1424088.732,1360034.639
165,Réunion,-21.132083,55.543778,2616.94,2767.3248,2786.0358,2828.4555,2937.9308,2994.8476,3102.4445,3200.9729,3294.8355,3317.1669,3176.1459,2417.703,2419.351,2385.9118,2488.2429,2540.8077,2449.7627,2491.8324,2525.947,2547.1222,-332.8889
166,Republic of Korea,35.907757,127.766922,3396997.05,3265122.1,3368860.581,3340763.003,3428697.229,3350366.809,3355178.276,3535991.522,3605788.12,3609963.125,4006670.539,4253796.215,4280071.254,4316788.947,4309694.329,4338636.996,4554066.103,4583466.427,4680752.338,4539934.985,4270569.783
167,Republic of Moldova,47.411631,28.369885,87128.3992,89247.2281,91743.2539,92275.3795,97189.1757,96065.9416,94496.4027,87766.6896,93433.8465,82720.3016,90043.487,93301.3209,85827.3374,94579.9616,86836.3783,84346.6588,92131.2595,95570.6532,104312.7838,99954.399,96096.6312
168,Romania,45.943161,24.96676,1034178.305,1039760.398,1041018.02,1077620.834,1079765.208,1067590.676,1106617.114,1097298.85,1065574.473,950254.876,931096.3093,-1296837.984,-1334171.574,-1372719.39,-1375353.917,-1368612.565,737408.6565,785463.0292,808753.784,778909.9685,796235.9011
169,Russian Federation,61.52401,105.318756,11749629.1,8023461.527,7823801.027,8259638.153,8401535.469,8817138.478,9135093.317,9192665.909,9558469.091,8145656.048,8529916.554,10187989.65,10789998.51,10696985.91,10661119.81,10671793.3,12221544.51,12567399.87,13224862.38,13196694.79,13693893.4
170,Rwanda,-1.940278,29.873888,98134.8445,97390.0307,88924.9821,103252.6838,105921.3799,111230.5432,113260.3149,116946.7715,120536.805,122443.6513,126671.3767,111489.2179,113020.006,114762.0186,114657.0971,124261.2377,120942.811,122370.5019,123533.6141,126100.7962,125878.7044
171,"Saint Helena, Ascension and Tristan da Cunha",-24.143474,-10.030696,97.4252,113.3071,112.2474,102.2909,93.2838,97.4616,96.1712,99.8822,100.1346,101.5509,102.6595,100.7148,101.4132,104.4644,105.5928,105.2363,103.756,100.5005,107.4334,104.5526,104.8511
172,Saint Kitts and Nevis,17.357822,-62.782998,1851.8466,1880.2998,1944.9189,1946.1009,2051.3746,1970.942,1981.0694,2094.4431,2127.0345,2181.9357,2165.648,2225.09,2017.3842,2031.4644,2058.5647,2094.482,2109.8629,2145.9504,2200.7302,2263.1356,2077.3626
173,Saint Lucia,13.909444,-60.978893,3163.8474,3247.0206,2885.7367,3432.0178,3408.4651,3189.5451,3397.356,2943.4408,2972.7614,3176.9773,3335.5401,2998.7196,2998.2866,2874.4984,3158.3006,3225.3999,3066.7401,3180.7639,3259.0263,3348.7527,3026.5875
174,Saint Pierre and Miquelon,46.941936,-56.27111,42.9596,42.8906,44.7282,47.19,45.326,48.4384,49.41,51.267,51.4216,52.171,52.9582,53.6504,55.1774,54.599,53.6426,53.8818,55.0158,55.4028,48.4154,47.3698,47.3698
175,Saint Vincent and the Grenadines,12.984305,-61.287228,1612.9536,2105.5512,2153.836,2217.0981,2536.7752,2398.4937,2377.4415,2672.4768,2243.4972,3046.7252,2433.9089,2329.1707,2681.1565,2388.0258,2790.3269,2426.4052,2644.8644,2651.5945,2714.3397,2801.0933,2576.2306
176,Samoa,-13.759029,-172.104629,5431.8049,5701.1609,5712.5348,5801.4815,5819.0971,5902.9623,5923.8457,5823.3329,5826.0334,6055.9576,6348.0918,6750.5524,6714.3887,6781.4017,6869.4735,7364.4984,6996.9332,7135.3458,7395.8082,6676.3403,7166.6593
177,San Marino,43.94236,12.457777,1515.2994,1532.5148,1548.1882,1608.8995,1628.694,1646.1556,1632.0152,1643.6855,1595.9627,1458.7579,1490.865,1469.1623,1394.3458,1278.1113,1202.2025,1240.4216,1246.447,1245.1767,1234.4154,1136.9353,1098.3403
178,Sao Tome and Principe,0.251099,6.610662,933.235,992.5693,1078.5202,1156.3436,1213.5989,1254.923,1309.1177,1335.3145,1359.0281,1428.855,1482.2469,4410.1863,3946.1492,4533.2464,4554.1121,4575.9343,4640.7698,4710.2319,4682.5579,4689.4832,4677.4819
179,Saudi Arabia,23.885942,45.079162,2753569.882,2788424.009,2996510.28,3080740.284,3529615.194,3611366.412,3872460.304,3668098.328,4010570.202,4217821.881,4626789.518,4594326.584,5094624.25,4957421.295,5361799.621,5691518.199,5202246.743,5254837.131,5247346.62,5196593.408,5173710.528
180,Senegal,14.497401,-14.452362,342167.1268,308506.6594,297731.0914,290229.8117,311631.3861,327763.077,320816.956,314503.2584,323765.8976,326945.7108,351937.4744,343876.7622,333707.5084,343932.0373,347364.9425,352146.6594,372651.1289,375248.9328,377410.8837,394446.8494,405487.4777
181,Serbia,44.016521,21.005859,,,,,,,329171.3212,336337.9414,322178.5195,298752.3901,297645.2633,600086.3112,578452.6277,585184.3743,520027.1438,569500.4249,637699.6245,634282.3251,629907.4557,644793.7316,641812.8825
182,Serbia and Montenegro,43.569094,20.041328,473252.9647,216048.0523,236585.4058,253521.256,301906.4882,237915.1229,,,,,,,,,,,,,,,
183,Seychelles,-4.679574,55.491977,3226.9726,5186.8631,4594.0855,4682.1937,5932.2382,5501.7754,5823.7692,5228.552,5508.6009,4631.5115,4176.9455,3360.9743,3999.6532,3390.5743,4444.8425,4441.6195,5242.593,5152.3881,4219.2354,4119.0717,4007.552
184,Sierra Leone,8.460555,-11.779889,980112.7931,1478744.954,1954533.489,1962518.702,2398852.491,2408185.389,129269.8286,117585.0345,113367.7623,118653.7567,118329.6268,125238.0463,137244.5734,136773.023,142709.2422,141420.1906,140803.74,140290.4613,151404.0506,134063.0511,134794.178
185,Singapore,1.352083,103.819836,400508.7781,419682.4053,369132.4618,394118.679,385807.0401,323636.0101,368461.3608,406986.4443,464273.0784,666667.2619,476900.4842,318126.5548,421972.4442,482369.8871,494102.7197,540666.3224,397733.9436,403349.7724,398209.2312,398824.2031,397144.8631
186,Slovakia,48.669026,19.699024,253466.2203,283828.384,282428.9025,282338.9232,283537.6061,297509.3629,286297.9162,270268.4417,282837.8676,259151.1817,279319.3183,272122.5759,254919.4628,253772.4351,247680.5694,251808.7912,311544.6884,321578.1648,320825.7857,299243.6595,290694.3358
187,Slovenia,46.151241,14.995463,69352.0503,59531.6724,56698.4518,57740.2071,58359.8993,60731.7457,63505.6019,61284.7543,70041.7372,54151.6503,54433.9567,137658.5529,133860.7,135385.6063,149958.1206,152131.1967,171637.488,174626.3684,174684.1641,157832.4267,148485.6865
188,Solomon Islands,-9.64571,160.156194,36337.7802,18041.4957,18136.2281,18252.0807,18436.8293,18547.6538,18647.4121,18762.898,18874.0697,19024.5933,19168.9357,-136819.3772,-136757.5755,-136500.5202,-136732.5942,-136914.6703,369113.5239,369171.7971,369331.0844,369555.8451,369579.4344
189,Somalia,5.152149,46.199616,680540.684,689956.368,696278.9001,700201.9108,704728.9577,712724.6154,690724.477,670232.0171,671535.3772,672436.4536,675822.6507,679129.9355,684186.3709,686285.1072,688740.7455,690317.6895,691386.6998,689924.8191,690206.1073,698744.3107,700892.7408
190,South Africa,-30.559482,22.937506,4111265.93,3915121.268,3867045.792,4166917.04,4483129.08,4404531.166,4593012.94,4753914.231,4951232.166,4934027.467,4661917.674,4668866.75,4654352.413,4628234.199,4800455.455,4693987.582,4570296.125,4799023.78,4585515.266,4666006.056,4414473.74
191,South Sudan,7.337582,31.295235,,,,,,,,,,,,,1099810.516,1091102.944,1100652.125,1103406.664,1027769.575,987716.555,1068452.3,937779.7533,1087097.444
192,Spain,40.463667,-3.74922,2875243.346,3074878.976,3195723.878,3306790.675,3410834.514,3407359.821,3346168.797,3445646.577,3182652.769,2947963.978,2843971.812,2916193.738,2860336.273,2710268.334,2716755.228,2814040.774,2740028.3,2890338.858,2875143.213,2776588.124,2541093.559
